num_contours,avg_area,std_area,std_4nn,circle_similarity,avg_perimeter,std_perimeter,avg_compactness,std_compactness,avg_eccentricity,std_eccentricity,avg_solidity,std_solidity,avg_curvature,std_curvature,fft_2,fft_3,fft_4,fft_5,fft_6,fft_7,fft_8,fft_9,fft_10,offset_x_mean,offset_y_mean,offset_x_std,offset_y_std,var_radii,var_angle_gaps,centroid_hull_area,centroid_hull_perimeter,quad_1,quad_2,quad_3,quad_4,mean_1nn,avg_degree,avg_clustering,area_ratio,bbox_aspect,std_aspect,sym_horiz,sym_vert,fractal_dim,template_match_score,occupancy_error,assignment_cost,avg_diameter,std_diameter,avg_pairwise_diff,child_id,label
21,398.7142857,154.6153115,14.29602271,0.163341912,102.7739979,24.92579491,0.533266619,0.223599754,0.71812602,0.109494185,0.805720135,0.191520756,2.665351772,0.526135803,0.65059596,0.3896794,0.23121907,0.12499362,0.110831976,0.07727674,0.06893285,0.056503017,0.062250905,11.52246293,-2.461688842,91.78909552,53.99472608,1827.385211,0.08927643,36943.7108,795.6864194,4,8,5,4,44.37066385,4.666666667,0.233333333,0.121448153,1.706467653,0.333505201,0.139479403,0.090792053,-2.093936507,0.117212564,0.428571429,0.06186595,30.4988924,6.099058534,1.42405355,10412,4
22,207.4545455,46.84013166,15.07752028,0.09495747,62.10983189,8.795144332,0.672423044,0.047107147,0.827160436,0.080594103,0.90172153,0.02579807,2.633956238,0.609082535,1.1171385,0.9204788,0.49449214,0.64180034,0.48319644,0.29684252,0.44175148,0.35117063,0.4499181,6.812587156,-18.83272802,93.11817366,61.20483406,1637.572105,0.044490905,46991.99217,853.2008426,6,7,4,5,49.50119309,4.818181818,0.229437229,0.069324827,1.507177026,0.122574987,0.203205,-0.027498163,-1.444769986,0.22831453,0,1.024869685,19.71480373,2.789455057,0.758335173,10413,6
25,361.5,168.0715324,16.29000654,0.195376195,83.15749136,25.78621156,0.648091403,0.155506031,0.577979018,0.175595615,0.911927624,0.072672572,2.697359299,0.452343652,0.38184765,0.29117998,0.21832843,0.1209933,0.10975987,0.06754879,0.06437354,0.05227482,0.0391822,-11.32888181,-17.86782376,104.648001,60.56274211,2057.2955,0.050008032,53635.70775,920.9250134,8,8,4,5,44.19725835,4.96,0.206666667,0.112147271,1.635135128,0.226396516,0.240362693,0.051764562,-1.711931267,0.10054934,0.095238095,4.035066388,28.72051441,7.859519832,1.270282388,10414,3
23,154.1956522,131.7015515,21.03160993,0.252740986,107.4836147,38.03358225,0.255014382,0.259645891,0.542704573,0.166843144,0.473137522,0.309041981,2.668722032,0.458914846,0.72051054,0.32571083,0.09022446,0.07719715,0.05251953,0.046489466,0.0321349,0.022301557,0.02356247,-31.96241082,3.50160899,101.5130052,57.86049157,2368.574178,0.063021896,50488.13954,908.0402677,8,5,6,4,46.46242376,5.043478261,0.229249012,0.043039526,1.599118936,0.454962008,0.074406081,0.068173125,-1.723584596,0.071030825,0.285714286,2.063146616,28.84438827,7.427999617,0.641103208,10415,1
43,55.18604651,71.28015667,17.19012906,0.348822485,65.78062299,88.76026926,0.351937805,0.295977998,0.379393756,0.275940147,0.625403763,0.301812771,2.601000928,0.566466406,0.41658008,0.2907212,0.16993798,0.0968604,0.08326412,0.062402558,0.05852032,0.051550515,0.046020254,39.69061019,2.020326563,80.2931396,38.97746158,2108.229695,0.040732032,37146.77451,822.1579936,8,13,6,16,20.58222474,5.348837209,0.127353267,0.036117072,2.005524851,1.246043701,0.10269994,0.042749202,-1.828520552,0.02142858,0.380952381,22.05945474,23.33067882,26.68734362,0.270789236,10416,1
1,4291.5,0,,0.43925117,2408.250992,0,0.009298555,0,0.562019585,0,0.075689833,0,2.78490897,0.426531441,0.5438168,0.58414984,0.28017908,0.09987888,0.5412426,0.14202224,0.21923612,0.08362735,0.116457194,5.983074753,-35.42125059,0,0,0,0,,,0,1,0,0,,,,0.049259642,1.512499994,0,0.044180183,0.186355483,-2.113318236,0.057406075,0.952380952,20.01672011,390,0,,10417,1
21,460.5952381,240.8889103,17.41118064,0.152527599,102.0976182,49.73680363,0.661540371,0.231341897,0.72261489,0.141848451,0.875800969,0.178151165,2.717318054,0.428141767,0.55125517,0.30874163,0.22569682,0.15320386,0.120528616,0.09192159,0.075336866,0.049341593,0.045054752,-32.67268146,-1.969333006,99.47068026,49.55730381,1883.712443,0.157007787,40058.72668,826.8119395,5,4,9,3,39.66372996,4.857142857,0.242857143,0.126284386,1.720379139,0.190248819,0.029125428,0.20740817,-1.833422308,0.023810003,0.380952381,0.084175334,31.38530758,9.462235297,1.612267733,10418,2
24,118.9583333,56.9769538,18.8303269,0.191073252,50.72750082,13.90863895,0.619062369,0.222366523,0.691024471,0.137299624,0.84213457,0.162278165,2.693672099,0.481171372,0.5389442,0.33034894,0.2248329,0.15110666,0.12013662,0.086458586,0.07500153,0.058146942,0.070488736,10.50840995,-13.3416963,108.0574205,61.07751694,2113.266452,0.038921565,52449.26335,923.5883911,6,8,4,6,44.20134441,4.916666667,0.213768116,0.038365921,1.770731699,0.304191999,-0.009830803,0.138620909,-1.442591542,0.049935464,0.142857143,3.037232979,16.85824286,4.119018607,0.453421891,10419,3
21,398.7380952,273.6005352,16.11170044,0.140285537,129.0861633,40.713458,0.434162106,0.332675367,0.730953109,0.109860251,0.650903141,0.333106128,2.712430302,0.44104262,1.0008501,0.4570523,0.2103535,0.123906784,0.07703549,0.07312616,0.06879482,0.04248296,0.050002903,-7.805529911,-7.81297973,92.45818884,63.03603301,1782.928306,0.052977432,45920.81985,860.9791332,6,6,5,4,48.94194507,4.571428571,0.228571429,0.102068554,1.606194683,0.114221354,0.122603796,0.029263775,-1.723910568,0.041965425,0.238095238,0.052973454,32.90116593,6.74282296,1.45289278,10421,5
21,208.3333333,118.7968788,14.03473981,0.1094314,177.5983768,48.32906247,0.170013734,0.274129519,0.809760955,0.077834004,0.316695723,0.266930555,2.720207603,0.439374842,0.9636966,0.4950467,0.114624806,0.10312991,0.055007413,0.04149924,0.044746153,0.030503338,0.028621301,11.17858786,2.839468353,96.6271269,51.01002058,2168.065474,0.06693412,37797.05248,807.4861781,3,7,6,5,45.95089944,4.571428571,0.228571429,0.061179399,1.842639585,0.120730319,0.032399128,0.023393356,-1.874072944,0.010159368,0.333333333,0.064538645,35.77272842,6.468053099,0.910562575,10422,5
27,47.94444444,76.76410877,15.69581388,0.186407655,43.54454297,97.78638132,0.68183335,0.170641029,0.654803655,0.144516915,0.878292648,0.171851079,2.693727104,0.516996824,0.48870862,0.34374365,0.27486083,0.18564259,0.13345368,0.116440244,0.09630918,0.10769746,0.08641118,-64.60130103,19.67500313,111.9568105,37.77479785,1236.800488,0.403703244,21500.71198,793.2042916,0,7,20,0,20.37425846,4.962962963,0.190883191,0.020854478,2.122807005,0.308956715,-0.011601808,-0.011601808,-2.850219859,0.014772954,0.666666667,6.13141635,14.28966926,28.22774083,0.216631934,10423,1
28,10.51785714,5.335999945,19.57789601,0.214612006,13.096194,3.651400057,0.7222934,0.108307591,0.574164918,0.264158658,0.950886842,0.056329825,2.485138558,0.599919038,0.44094583,0.72277015,0.24364409,0.24853173,0.24231534,0.33731228,0.2450403,0.22908957,0.22192942,14.20503353,-24.35159417,107.0662711,74.67401218,2002.527486,0.02287715,68372.75705,1017.924318,8,10,4,6,46.63808395,4.857142857,0.17989418,0.003394539,1.518828446,0.373545508,-0.003053043,-0.003053043,,0.014242444,0.238095238,7.042619054,4.952997451,1.364065026,0.055439733,10424,4
24,403.7291667,1670.346876,37.68040561,0.17062741,56.21493766,128.6784518,0.737940268,0.119806001,0.641573043,0.120014024,0.940289806,0.044887438,2.710835591,0.464541437,0.45604682,0.2542992,0.14963983,0.13808532,0.10475129,0.084971406,0.07318739,0.058545988,0.04518791,87.64908096,-6.057551042,78.57260294,22.21009668,1136.937781,0.367641564,19174.88625,687.0080979,1,12,2,9,22.57891407,4.916666667,0.213768116,0.269624621,3.66666663,0.202928078,0.160657859,0.706810823,-1.911793371,0.053776186,0.761904762,3.158397537,16.28289458,25.75268292,1.369296908,10425,1
28,36.625,19.07720452,17.64736137,0.382529642,48.87995474,24.72385882,0.275890349,0.199962782,0.432803392,0.210727397,0.547909466,0.235984392,2.630693317,0.513518554,0.35670003,0.14973131,0.07986953,0.07411853,0.0647933,0.0388513,0.052187834,0.02996321,0.026649902,-2.140028129,-1.462080294,108.9663322,60.42806034,2173.695955,0.029364759,59783.11248,963.2620761,8,7,8,5,39.76617637,4.928571429,0.182539683,0.012445237,1.599118936,0.55798446,0.020347698,0.017889348,-1.655074679,0.03491739,0.285714286,7.043170529,19.49679915,10.48893131,0.18715179,10426,1
22,541.0681818,302.6352551,17.77379316,0.188074853,115.6865366,41.27540024,0.602189582,0.237279289,0.621547083,0.138995647,0.851388208,0.210966835,2.666892377,0.455146988,0.43529272,0.26985452,0.119195014,0.072429724,0.06234744,0.05061431,0.037188828,0.037059434,0.034251485,-11.11943455,-6.459667094,99.06477077,73.26972717,2265.292162,0.056489324,61909.77058,964.9439892,6,5,6,5,55.17862765,4.818181818,0.229437229,0.125115619,1.324626861,0.252524525,0.06580393,0.077822534,-1.803701755,0.041078143,0.380952381,1.051030142,36.27343608,7.854449738,1.890042543,10427,5
21,421.0238095,329.3402307,14.38838879,0.1042179,132.9689778,61.09049362,0.496722267,0.373949854,0.805944506,0.082082354,0.662278285,0.351511289,2.725247744,0.426314006,0.8434461,0.45119795,0.19207264,0.121044,0.093637265,0.059028547,0.054791313,0.038237724,0.037232153,-6.852803597,-11.57387559,90.04043612,47.79927396,1850.19577,0.061345528,35500.37213,789.7210332,6,6,5,4,44.18983372,4.761904762,0.238095238,0.131675751,1.940860205,0.15285271,0.167887086,0.068906768,-1.742611219,0.106668465,0.19047619,0.052624576,32.3999438,9.539682733,1.528482199,10428,5
28,56.46428571,8.656055448,8.618705876,0.086563602,29.04742817,2.208300277,0.836837744,0.040967925,0.851239389,0.082379216,0.962071255,0.019978904,2.690955687,0.476904427,1.1211158,0.6005331,0.37171358,0.30602092,0.27480394,0.24941058,0.18161747,0.19404145,0.16248488,-63.511838,-9.833449621,112.4766959,22.83566374,1226.357812,0.47435241,14385.95272,759.0013639,13,6,9,0,16.92825071,5.214285714,0.193121693,0.054442149,4.537499943,0.141168624,0.058332308,0.085017169,-1.627112559,0.033295684,0.714285714,7.117730562,9.898818267,0.716517207,0.22460492,10429,1
21,212.9047619,85.33416374,18.81929965,0.148467165,61.94208726,14.22069998,0.677504116,0.063659205,0.693218934,0.139063693,0.91133914,0.028843582,2.644453935,0.555757314,0.46830973,0.24885269,0.17691542,0.13778074,0.12146817,0.08041541,0.082210205,0.09374938,0.10317165,2.869858398,-22.5452244,91.02284517,69.35928149,1649.131935,0.030573221,49761.37156,887.4356434,7,6,4,4,50.79165218,4.571428571,0.228571429,0.055279426,1.404166661,0.185552397,0.078175202,0.078175202,-1.498154821,0.1340753,0.142857143,0.032678794,21.13280916,4.978486656,0.773499966,10430,5
13,1884,1026.620333,29.49638169,0.166260204,179.4836592,81.85200174,0.708153543,0.185720096,0.708365536,0.193341649,0.917716268,0.077277612,2.734425276,0.423707784,0.36664745,0.23458526,0.11958241,0.11068137,0.09101654,0.049662717,0.069300376,0.06836307,0.03525965,-23.78744571,-5.540573081,96.67394725,65.00549075,1312.900791,0.179278932,41977.96975,822.6305059,4,3,4,2,52.18211647,4.461538462,0.371794872,0.25175774,1.354477607,0.24958002,0.349445798,0.117874429,-2.006887044,0.0979254,0.571428571,8.045272204,58.91457429,26.62553456,6.255590916,10433,2
24,256.3541667,75.29877699,17.41333497,0.108967955,68.32034915,10.44555433,0.678782349,0.041048292,0.776466579,0.09810963,0.913957576,0.024790063,2.735890106,0.58397083,0.59066105,0.4637641,0.26911655,0.25960684,0.20913334,0.17042816,0.18171765,0.18751876,0.14270453,-10.45887947,-24.94981927,93.98315091,67.26781126,1238.34852,0.030847544,50818.9206,858.4274882,9,6,4,5,42.99018298,4.666666667,0.202898551,0.084116047,1.238683122,0.202955459,0.153901229,0.014261148,-1.498242842,0.001806831,0.19047619,3.043053629,22.4821254,3.549042717,0.924773455,10434,2
22,336.3409091,235.9432417,16.3272374,0.137011452,69.36525915,22.90742275,0.779188779,0.085854635,0.689880237,0.127222094,0.950710877,0.024284263,2.716595462,0.417054973,0.36328986,0.1973207,0.09682186,0.075238064,0.071646206,0.060243066,0.045963634,0.04078554,0.031863227,-6.092512274,-12.72536491,102.9450714,45.00519681,2360.687219,0.065439969,39357.51307,838.854668,7,6,5,4,40.83900964,4.727272727,0.225108225,0.115803559,2.039548011,0.305438926,0.334876078,0.087279007,-2.001345354,0.04339313,0.238095238,1.039965245,24.66388532,7.699588951,1.170971513,10435,4
20,210.775,139.0089453,17.04181674,0.196470597,188.5779386,46.71115723,0.096653495,0.142290404,0.649641739,0.165871651,0.269952782,0.162595119,2.726116887,0.431084854,1.1020387,0.5174861,0.110276245,0.08792403,0.07495544,0.059910625,0.030739808,0.027940553,0.022590999,-27.52264278,10.23468269,99.8178806,50.03819801,1912.970767,0.063434916,39392.743,817.6166482,5,2,8,5,44.23268714,4.8,0.252631579,0.052547274,1.642533929,0.176593805,0.03105805,0.054010392,-1.452011601,0.05638746,0.476190476,1.085204139,41.1461456,8.32734664,0.937125027,10437,1
20,597.5,254.1104091,21.5539496,0.168660748,117.8033613,55.39874431,0.653839616,0.211535239,0.664044545,0.140629535,0.889588743,0.144344613,2.704855487,0.453898696,0.3722585,0.2066005,0.13790432,0.08192506,0.058563452,0.05959309,0.051318366,0.040353335,0.037736066,-5.785829162,-11.10611464,96.489776,50.33972163,2203.242747,0.043448362,41265.21025,837.8872056,6,6,5,3,44.01355769,4.7,0.247368421,0.172625497,1.820512811,0.189657346,0.116242468,0.035436999,-1.848865984,0.14380251,0.142857143,1.041407982,37.59769695,11.96508185,2.073946953,10438,2
17,1144.352941,767.4887001,30.09796583,0.212017004,179.8231291,116.0096447,0.515924808,0.213052936,0.634037723,0.160796302,0.850626352,0.117425664,2.710375592,0.462576865,0.4901195,0.27932498,0.23097,0.14261669,0.094559185,0.070121504,0.057593428,0.043756895,0.03472421,-15.07348407,-24.88108111,80.0188449,61.76841214,2408.740228,0.08308389,43002.7329,875.8861975,5,5,4,3,53.26321303,4.705882353,0.294117647,0.212035009,1.389105053,0.266325517,0.307371773,0.064603978,-2.198370619,0.055793986,0.428571429,4.055690907,51.67632124,24.25536084,3.902999878,10439,1
30,166.7666667,87.25028494,13.97631936,0.226389183,67.46321768,29.39180528,0.505560167,0.162761833,0.608782974,0.161476338,0.803361938,0.125314685,2.654042065,0.603247095,0.5005413,0.33170003,0.17868574,0.124035135,0.10032695,0.101355165,0.08916385,0.09200838,0.06331035,-13.9037879,-17.79759486,85.18170575,62.12346495,1133.442793,0.017253267,44990.25699,800.7843744,10,9,6,5,33.27360679,5.066666667,0.174712644,0.072729652,1.460829486,0.325801187,0.180511109,0.036649903,-1.960223853,0.08139548,0.285714286,9.036513302,22.7705539,9.435846996,0.636862516,10441,2
15,514.7333333,89.4160438,19.64613822,0.093957705,92.14701242,7.928981028,0.756899327,0.032749488,0.780296181,0.086410425,0.943764725,0.013216886,2.661828698,0.505478884,0.43439153,0.25493297,0.1605662,0.09728666,0.11811591,0.11958636,0.083863564,0.09118845,0.071358055,-12.7240086,-7.696076347,91.19451867,54.38963794,1450.505093,0.096981388,40721.13821,789.6432551,4,5,4,2,60.13324643,4.4,0.314285714,0.111812666,1.743718584,0.172238172,-0.032160026,0.263680412,-2.126466251,0.085853554,0.380952381,6.039715781,30.72089216,2.856592023,1.776500106,10443,4
21,163.8333333,54.46063089,16.1745875,0.17071305,56.76688958,14.71536734,0.662395923,0.1691162,0.702406882,0.13689073,0.887968739,0.086812654,2.689702995,0.476363821,0.5195177,0.33934674,0.2514365,0.14268668,0.09644563,0.09856668,0.09652404,0.06166429,0.060547102,9.630529975,-17.18470664,92.14599976,47.72788991,1969.817242,0.047228758,35865.18496,807.2456635,6,8,3,4,45.24061392,4.761904762,0.238095238,0.053544471,1.961325956,0.280294584,-0.016827337,0.179082254,-2.209672596,0.032554634,0.19047619,0.045734207,19.22108495,4.5226823,0.605473161,10444,4
21,398.1190476,114.9332006,18.32447411,0.140718612,91.00029828,19.66781098,0.653164827,0.19717686,0.730175386,0.08812873,0.881863613,0.129967715,2.647681497,0.489305461,0.44233617,0.23636964,0.11799969,0.099664986,0.0968136,0.06733379,0.05890312,0.070010684,0.05301975,-16.19922693,-18.98741345,104.5231388,54.76900767,1733.593114,0.064857901,45764.20861,855.0946793,7,6,5,3,42.9042728,4.761904762,0.238095238,0.109386244,1.593607299,0.133803866,0.12314921,0.124988436,-1.957099524,0.027242525,0.285714286,0.048731831,28.55712002,3.800431197,1.401285648,10445,4
20,247.05,149.3114949,15.3690288,0.132370544,99.09919833,34.756491,0.482651279,0.341162041,0.755232317,0.104597846,0.672659517,0.332828567,2.717489458,0.452397122,0.7682009,0.43792972,0.17329939,0.12019072,0.1013993,0.06487169,0.0678807,0.049489837,0.038114414,16.13528164,1.04008799,94.6011507,51.05824617,1871.277518,0.067524919,34963.02772,821.8454862,3,7,6,4,45.11177489,4.7,0.247368421,0.065440242,1.745192299,0.262658002,0.004634065,0.065931215,-2.093642762,0.006095716,0.380952381,1.062050059,25.82190324,5.022878955,0.928199947,10446,4
22,321.1818182,114.1444007,16.5690491,0.14463929,74.79363725,13.91822249,0.704638703,0.063112443,0.680850767,0.103881514,0.925675748,0.025125162,2.682831046,0.511173314,0.40206158,0.21586889,0.117992684,0.095934995,0.09810245,0.06438945,0.06590753,0.060466636,0.053031,9.025875816,-13.18488493,102.6581881,59.30132903,1454.194102,0.039420473,47150.24942,860.5469455,6,7,5,4,46.22779495,4.727272727,0.225108225,0.101815562,1.734999991,0.213622918,0.070055623,0.052076609,-2.202799345,0.07051786,0.095238095,1.037765395,25.6310387,4.715047534,1.135474563,10447,4
21,683.4285714,242.8466244,15.04305717,0.072436091,108.0436125,17.90911781,0.718431687,0.034681147,0.834673104,0.065974987,0.93877533,0.011621786,2.633710548,0.570578554,0.57571155,0.37866738,0.30032268,0.2154058,0.22271667,0.17930815,0.14963433,0.16903064,0.17137323,3.476072892,-12.8288118,86.52360385,58.72039688,1702.095545,0.039704763,42095.71704,815.9737793,6,6,3,6,49.55284869,4.666666667,0.233333333,0.205495339,1.568720372,0.137162628,0.188636864,0.104000327,-2.279869249,0.25570485,0.095238095,0.034040478,33.72428134,5.778160053,2.342053413,10448,5
23,271.0652174,134.5901431,18.5064329,0.232171012,90.65606627,38.43462801,0.537924076,0.243085079,0.539907771,0.134095844,0.819917806,0.213440087,2.727201908,0.456341909,0.38174674,0.23019,0.13223825,0.051753998,0.053898428,0.040748432,0.0360054,0.035561655,0.033000816,-9.44730367,-3.36298211,100.8665004,57.83113502,1780.156197,0.034680254,46183.31662,854.9499403,8,5,5,5,39.24129406,4.608695652,0.209486166,0.086453393,1.767326724,0.221153197,0.096004589,0.022298228,-1.86480468,0.002412166,0.285714286,2.051822395,28.66263657,7.65967727,0.99616313,10449,3
21,458,179.2870138,13.67413373,0.114781065,120.6665832,43.74671061,0.581241397,0.325169805,0.800792235,0.099054428,0.778767767,0.281033649,2.72127308,0.424109507,0.7663479,0.44802785,0.27971706,0.19270849,0.15857026,0.08992888,0.10386033,0.08493672,0.045647178,4.06763038,-5.613884936,105.4857994,44.12460184,2218.899598,0.125051056,37712.92816,838.9151001,6,6,5,4,45.15209917,4.857142857,0.242857143,0.158657891,2.173652682,0.146374525,0.300452867,0.13931842,-1.943447766,0.000590931,0.428571429,0.056846112,31.83162969,3.739712076,1.629723191,10450,5
25,268.54,192.1383835,12.7394181,0.130137649,131.7139238,36.49985029,0.325170929,0.35154225,0.756565445,0.082969033,0.508742242,0.319106221,2.704361982,0.441332996,0.81001747,0.47347602,0.13210844,0.08763681,0.07173149,0.051712427,0.047964536,0.037769306,0.036079664,-5.082008537,-11.14921267,102.527034,57.43267558,1805.810613,0.052476252,46672.79308,862.8351414,7,7,5,6,44.94126095,4.64,0.193333333,0.093972649,1.804020091,0.18836087,0.124114203,0.078627068,-1.888526069,0.08746195,0.095238095,4.031233032,30.59316343,4.584577546,1.039635062,10451,4
26,259.0961538,144.1514307,15.03361335,0.195015113,77.83698213,18.71390651,0.532089965,0.183521244,0.698048667,0.130161845,0.802154023,0.141596247,2.615158453,0.586865095,0.4660982,0.24776353,0.16444775,0.11430605,0.100748695,0.07447286,0.08499466,0.060822044,0.06485061,3.135707264,-10.34726288,91.88265277,47.13853882,1919.917581,0.043110913,36571.32478,791.3203563,9,8,4,5,35.52096661,4.769230769,0.190769231,0.113698121,1.849162001,0.355062165,0.099667367,0.095304101,-1.645181211,0.07410201,0.142857143,5.03803396,24.72205395,5.994616996,0.944603384,10452,4
19,388.1578947,151.6854478,16.67225943,0.148866276,175.1041534,68.05256379,0.282369161,0.276570295,0.739304669,0.095368389,0.541953672,0.269747848,2.634506639,0.529772017,0.9688721,0.54288405,0.17102346,0.073984295,0.06421281,0.04618317,0.051426724,0.039385285,0.030244896,-13.80825966,-15.89421152,83.73658808,51.05450915,1624.288117,0.053332371,37630.88914,774.0525029,6,5,5,3,48.29096669,4.631578947,0.257309942,0.105097402,1.637681152,0.186439584,0.062396135,0.085916414,-1.937007435,0.07482948,0.095238095,2.039551229,37.87280378,7.981438813,1.495608449,10453,4
22,155.9545455,108.4967437,24.9665667,0.137485756,70.45159983,70.49079212,0.66214846,0.301707003,0.743445396,0.13766088,0.824062471,0.261947578,2.693211194,0.455691092,0.56987023,0.29734126,0.19767751,0.12892397,0.11428883,0.10015585,0.087589115,0.067982495,0.05588075,-64.67382144,-8.268400038,85.49457459,32.41510933,2341.50452,0.360700581,19984.97829,726.0396345,11,3,8,0,27.14217843,5,0.238095238,0.06751279,2.592857124,0.31295416,0.042239026,0.229908406,-1.68121634,0.023259776,0.571428571,1.123991084,20.20119747,14.47106149,0.59751147,10454,1
21,211.1428571,108.2426884,16.90120953,0.252414247,76.00184123,25.7123994,0.466618994,0.111632569,0.555349412,0.143858923,0.804315755,0.066370902,2.632104255,0.577417538,0.4273379,0.18817967,0.16572918,0.13067019,0.08413931,0.061994575,0.065479234,0.05298211,0.049846638,2.606401163,4.077033186,85.0594608,51.73569706,1640.519741,0.103382844,40135.70085,788.7325038,6,4,4,7,45.592945,4.666666667,0.233333333,0.061731661,1.525345615,0.220269024,0.005366726,0.046710396,-1.965430579,0.09606773,0.428571429,0.062028615,25.48626128,7.436909886,0.789285719,10455,2
21,456.3809524,189.4473733,14.48166409,0.110037118,91.09751876,25.69528626,0.729436655,0.17210434,0.757105832,0.111679251,0.913239238,0.143959295,2.683679593,0.46378389,0.49484617,0.22669479,0.13308384,0.13020122,0.12220495,0.10073146,0.08675641,0.069975056,0.06309181,2.848671157,-14.96188259,88.66861482,45.32690932,2012.129398,0.03710475,33185.18533,784.7591981,7,7,3,4,45.16444684,4.666666667,0.233333333,0.142090437,1.868421043,0.133455361,0.101850873,0.11270031,-2.113217838,0.03905628,0.142857143,0.043695696,29.22000569,5.309544934,1.586616158,10456,5
21,685.7142857,219.5077052,14.53013968,0.133563036,132.3118253,35.94219121,0.557598698,0.192676091,0.773407628,0.102410861,0.850239766,0.141970175,2.717269782,0.577511656,1.1433486,0.40389383,0.3754606,0.3271701,0.21623732,0.16516812,0.23469265,0.12830149,0.15042748,6.884999385,11.07948971,80.38176501,58.96195565,1416.833761,0.04683281,35933.87172,750.4496983,5,4,4,8,44.50177927,4.666666667,0.233333333,0.200870439,1.331896546,0.137700108,0.015413429,0.141375134,-2.140167119,0.037807345,0.333333333,0.080786226,37.61452129,6.543275553,2.389714479,10457,3
21,295.2142857,81.03916916,19.77895783,0.123351857,72.48001409,9.858178638,0.693041075,0.037057258,0.729756386,0.089612605,0.915817525,0.019789227,2.628421894,0.55814762,0.5560565,0.20744331,0.15841465,0.122527085,0.13502304,0.10921723,0.10799042,0.088700294,0.06169731,1.270993869,-29.82760458,98.15909203,66.09483416,2069.292062,0.050642378,55151.68955,919.7362343,6,7,3,5,55.4293626,4.761904762,0.238095238,0.075227521,1.361788612,0.169872655,0.315500353,-0.017164965,-1.552484455,0.30787647,0,0.021226782,24.15578766,2.89873841,1.051116109,10458,6
21,438.2857143,160.3389692,16.04213859,0.106029056,82.82417998,15.26893148,0.780909216,0.076454297,0.772540179,0.122886948,0.953177381,0.024140785,2.720921315,0.440609607,0.7593375,0.48729306,0.30406988,0.18746108,0.15611538,0.09544427,0.10172651,0.09935446,0.06790189,-0.504812469,-10.97972195,98.38298987,54.55259091,1884.942315,0.077706326,43734.48852,854.9442487,6,6,5,4,47.96445766,4.761904762,0.238095238,0.119358855,1.65277777,0.121153604,0.03604683,0.031564319,-1.624058023,0.13833183,0.095238095,0.036848482,27.86732026,4.784208608,1.516946554,10459,6
19,862.4210526,505.6888544,13.9918007,0.120708607,167.9227526,54.30987729,0.540215544,0.343841164,0.775035817,0.125594317,0.729192,0.32545203,2.698528011,0.450005931,0.61045057,0.3696192,0.16432087,0.103006355,0.08731172,0.060836464,0.065795995,0.043622922,0.03421686,-3.848951874,0.98807401,86.73512196,47.86258418,1655.5624,0.03829984,31420.2077,740.9490211,5,4,4,6,44.17135984,4.526315789,0.251461988,0.249501332,1.918918909,0.193341468,0.171786117,0.178863788,-1.959608476,0.10565184,0.285714286,2.053912885,43.73818314,9.526846781,2.987190723,10460,3
21,200.3095238,110.0850836,17.2285514,0.173466429,94.54673526,60.43549585,0.515226263,0.320200925,0.658016291,0.116230727,0.71967822,0.291482201,2.703432234,0.44921943,0.79632604,0.38915783,0.16563238,0.10946129,0.087363996,0.06556976,0.060406566,0.04851042,0.039626718,-11.47606483,-15.99914834,97.85454966,52.39707275,2276.006356,0.06864087,44796.70009,877.1441205,7,7,4,3,51.17538075,4.761904762,0.238095238,0.059732754,1.871134011,0.29456778,0.151601232,0.030952712,-1.541089296,0.07310829,0.142857143,0.043170734,25.54433771,11.17655502,0.77183038,10461,4
39,83.8974359,43.17394446,16.41200167,0.194400756,52.26870135,28.80501337,0.524947767,0.260074291,0.722309778,0.144794096,0.777235389,0.190137189,2.642482563,0.52427353,0.6056418,0.34834963,0.21488094,0.14463618,0.11120134,0.11192932,0.08954127,0.07842215,0.079973824,6.798198872,-13.97827704,97.22206388,59.63255684,1982.038729,0.019884444,51482.81376,904.503552,11,12,7,9,27.33624608,4.974358974,0.130904184,0.044817006,1.687499992,0.325861005,0.1306817,0.041807259,-1.77827935,0.06842781,0,18.02595486,14.68623183,5.069438821,0.345721155,10462,3
27,157.8148148,64.90422405,14.70084452,0.161253267,56.45768246,10.57079715,0.607500802,0.094300195,0.670737454,0.155205481,0.872918763,0.050992272,2.614237446,0.613932372,0.3772778,0.26228926,0.20975997,0.2018916,0.1572792,0.16868864,0.100791395,0.10323275,0.12508152,26.47285485,6.982820886,86.58717967,77.27910148,1550.027217,0.039317673,56698.34426,918.6176341,6,7,4,10,43.83875786,5.037037037,0.193732194,0.048446329,1.113879,0.181885391,0.050096465,0.100373355,-1.422093185,-0.007964547,0.19047619,6.051786458,18.99787275,3.416639213,0.59145838,10463,4
21,55.92857143,26.13530987,15.29059526,0.184891664,34.00034001,10.94251511,0.62267311,0.129542354,0.682489962,0.114888084,0.860754222,0.079954176,2.618090309,0.610809057,0.5182297,0.3061212,0.26513964,0.18308212,0.16826113,0.12434923,0.09871892,0.09022857,0.06321187,-2.166380049,-18.46886195,90.66398065,58.2136431,1579.744779,0.043386833,41719.48633,816.1013388,6,7,5,3,46.3655082,4.571428571,0.228571429,0.017995036,1.698979583,0.202214362,0.024603134,0.011422095,-1.617695227,0.10816307,0.142857143,0.039188345,11.70579822,3.654482238,0.23253572,10464,5
